user_id,age,gender,weight,height,activity_level,goal,bmr,tdee,target_calories,calorie_category,nutrient_category,bmi
1439,34,Laki-laki,51.4,160.4,Sangat Rendah,Menurunkan berat badan,1351.4,1621.6,1200.0,Defisit,Rendah,19.978109588870712
1440,54,Perempuan,53.8,151.3,Rendah,Mempertahankan berat badan,1052.2,1446.7,1446.7,Maintenance,Rendah,23.501978228780832
1441,46,Perempuan,51.6,160.9,Rendah,Mempertahankan berat badan,1130.6,1554.6,1554.6,Maintenance,Sedang,19.931391207243596
1442,35,Laki-laki,92.7,160.9,Rendah,Menurunkan berat badan,1762.8,2423.9,1923.9,Defisit,Sedang,35.80697606417599
1443,42,Perempuan,62.5,161.7,Sangat Tinggi,Menaikkan berat badan,1264.8,2403.0,2903.0,Surplus,Sangat Tinggi,23.903416429257938
1444,46,Perempuan,50.5,169.6,Rendah,Mempertahankan berat badan,1174.4,1614.9,1614.9,Maintenance,Sedang,17.556570398718407
1445,64,Perempuan,63.7,161.1,Tinggi,Menurunkan berat badan,1163.3,2006.6,1506.6,Defisit,Sedang,24.54417006605349
1446,62,Laki-laki,55.0,166.2,Sedang,Menaikkan berat badan,1283.4,1989.2,2489.2,Surplus,Tinggi,19.91134744070401
1447,32,Perempuan,63.4,146.3,Rendah,Menurunkan berat badan,1227.1,1687.3,1200.0,Defisit,Rendah,29.621060667576476
1448,49,Perempuan,64.4,158.5,Rendah,Menurunkan berat badan,1228.1,1688.7,1200.0,Defisit,Rendah,25.634646578232445
1449,52,Laki-laki,87.8,159.8,Sedang,Mempertahankan berat badan,1621.7,2513.7,2513.7,Maintenance,Sangat Tinggi,34.382778222465184
1450,32,Laki-laki,90.9,160.7,Sangat Rendah,Menurunkan berat badan,1758.7,2110.4,1610.4,Defisit,Sedang,35.19914623676983
1451,40,Perempuan,67.6,166.2,Rendah,Menurunkan berat badan,1353.4,1861.0,1361.0,Defisit,Rendah,24.472856127119833
1452,43,Perempuan,75.2,163.4,Sangat Rendah,Menurunkan berat badan,1397.7,1677.3,1200.0,Defisit,Rendah,28.165258154066954
1453,29,Perempuan,59.6,159.4,Sedang,Mempertahankan berat badan,1286.1,1993.5,1993.5,Maintenance,Sedang,23.45684648674688
1454,54,Perempuan,59.7,169.5,Rendah,Menaikkan berat badan,1225.7,1685.3,2185.3,Surplus,Tinggi,20.779491998851384
1455,53,Perempuan,63.7,152.8,Rendah,Menurunkan berat badan,1166.4,1603.8,1200.0,Defisit,Rendah,27.283037745675834
1456,24,Perempuan,70.1,164.2,Sedang,Menurunkan berat badan,1446.5,2242.1,1742.1,Defisit,Sedang,25.999902083107706
1457,59,Laki-laki,68.1,177.4,Sedang,Mempertahankan berat badan,1500.5,2325.8,2325.8,Maintenance,Tinggi,21.63913423126737
1458,41,Laki-laki,88.8,170.6,Tinggi,Menaikkan berat badan,1754.4,3026.4,3526.4,Surplus,Sangat Tinggi,30.51089252606826
1459,19,Perempuan,65.8,163.9,Rendah,Mempertahankan berat badan,1426.2,1961.0,1961.0,Maintenance,Sedang,24.494466595764244
1460,64,Laki-laki,62.3,161.8,Sedang,Mempertahankan berat badan,1318.8,2044.2,2044.2,Maintenance,Tinggi,23.797482279852275
1461,59,Laki-laki,46.7,182.5,Rendah,Menaikkan berat badan,1317.7,1811.9,2311.9,Surplus,Tinggi,14.021392381309814
1462,44,Perempuan,59.8,168.1,Rendah,Mempertahankan berat badan,1267.7,1743.0,1743.0,Maintenance,Sedang,21.16244084336927
1463,25,Laki-laki,59.3,169.2,Tinggi,Menurunkan berat badan,1530.4,2639.9,2139.9,Defisit,Tinggi,20.7135232410621
1464,61,Laki-laki,68.4,178.9,Sedang,Mempertahankan berat badan,1501.9,2327.9,2327.9,Maintenance,Tinggi,21.37152044932684
1465,31,Laki-laki,91.3,167.3,Sedang,Menaikkan berat badan,1808.3,2802.9,3302.9,Surplus,Sangat Tinggi,32.61961986173997
1466,28,Laki-laki,92.1,168.5,Tinggi,Mempertahankan berat badan,1839.1,3172.4,3172.4,Maintenance,Sangat Tinggi,32.438429501008194
1467,44,Perempuan,66.0,159.8,Sedang,Menaikkan berat badan,1277.9,1980.7,2480.7,Surplus,Tinggi,25.84582417634057
1468,61,Perempuan,85.7,156.7,Tinggi,Menurunkan berat badan,1370.6,2364.3,1864.3,Defisit,Sedang,34.901398458718404
1469,26,Perempuan,43.4,161.5,Rendah,Menurunkan berat badan,1152.9,1585.2,1200.0,Defisit,Rendah,16.639668740235216
1470,46,Perempuan,55.1,167.1,Sangat Rendah,Mempertahankan berat badan,1204.4,1445.2,1445.2,Maintenance,Rendah,19.733253684048044
1471,21,Perempuan,63.0,160.6,Tinggi,Mempertahankan berat badan,1367.3,2358.6,2358.6,Maintenance,Tinggi,24.425837728691757
1472,18,Laki-laki,40.0,160.1,Sedang,Mempertahankan berat badan,1315.4,2038.9,2038.9,Maintenance,Tinggi,15.605487045299999
1473,47,Perempuan,53.9,155.7,Sedang,Mempertahankan berat badan,1116.9,1731.2,1731.2,Maintenance,Sedang,22.233689691116716
1474,35,Laki-laki,77.4,162.0,Tinggi,Menurunkan berat badan,1616.6,2788.6,2288.6,Defisit,Tinggi,29.49245541838134
1475,45,Perempuan,50.3,161.3,Sedang,Menurunkan berat badan,1125.0,1743.8,1243.8,Defisit,Rendah,19.332999970404742
1476,36,Laki-laki,83.8,175.5,Sedang,Mempertahankan berat badan,1759.6,2727.3,2727.3,Maintenance,Sangat Tinggi,27.20757136711553
1477,46,Perempuan,54.0,168.1,Rendah,Menaikkan berat badan,1199.5,1649.3,2149.3,Surplus,Tinggi,19.109896413744828
1478,43,Perempuan,42.7,158.4,Sangat Rendah,Menurunkan berat badan,1041.5,1249.8,1200.0,Defisit,Rendah,17.018352719110293
1479,40,Perempuan,49.0,145.1,Sangat Tinggi,Menurunkan berat badan,1036.2,1968.8,1468.8,Defisit,Rendah,23.27347616914783
1480,40,Laki-laki,75.6,181.6,Sedang,Menurunkan berat badan,1696.3,2629.3,2129.3,Defisit,Tinggi,22.923984552387978
1481,22,Perempuan,50.1,154.8,Sangat Rendah,Menurunkan berat badan,1197.4,1436.9,1200.0,Defisit,Rendah,20.907197083508603
1482,53,Perempuan,50.9,157.2,Rendah,Mempertahankan berat badan,1065.5,1465.1,1465.1,Maintenance,Rendah,20.597414033111257
1483,25,Laki-laki,65.3,157.2,Sangat Rendah,Mempertahankan berat badan,1515.6,1818.7,1818.7,Maintenance,Sedang,26.424580282164342
1484,64,Laki-laki,57.2,164.6,Sedang,Mempertahankan berat badan,1286.0,1993.3,1993.3,Maintenance,Sedang,21.11233979351246
1485,61,Perempuan,47.1,154.5,Rendah,Menaikkan berat badan,970.6,1334.6,1834.6,Surplus,Sedang,19.73167436453326
1486,30,Laki-laki,73.3,173.1,Rendah,Menaikkan berat badan,1669.9,2296.1,2796.1,Surplus,Sangat Tinggi,24.46300696077676
1487,33,Perempuan,70.2,167.8,Sedang,Mempertahankan berat badan,1425.0,2208.7,2208.7,Maintenance,Tinggi,24.931775014525773
1488,31,Laki-laki,83.6,157.5,Sangat Tinggi,Menurunkan berat badan,1670.8,3174.6,2674.6,Defisit,Sangat Tinggi,33.70118417737465
1489,61,Perempuan,63.1,163.4,Sedang,Mempertahankan berat badan,1186.3,1838.8,1838.8,Maintenance,Sedang,23.633348264915224
1490,56,Laki-laki,66.6,150.3,Rendah,Mempertahankan berat badan,1330.3,1829.1,1829.1,Maintenance,Sedang,29.481954255162325
1491,53,Laki-laki,71.3,170.5,Tinggi,Menaikkan berat badan,1519.3,2620.8,3120.8,Surplus,Sangat Tinggi,24.5267928552386
1492,18,Perempuan,50.3,147.1,Rendah,Menurunkan berat badan,1171.5,1610.8,1200.0,Defisit,Rendah,23.24570058520936
1493,20,Perempuan,85.6,167.4,Tinggi,Mempertahankan berat badan,1641.0,2830.7,2830.7,Maintenance,Sangat Tinggi,30.546598550606713
1494,23,Laki-laki,65.4,163.2,Sangat Tinggi,Menaikkan berat badan,1564.0,2971.6,3471.6,Surplus,Sangat Tinggi,24.554858708189165
1495,28,Perempuan,56.8,152.3,Sedang,Menurunkan berat badan,1218.2,1888.2,1388.2,Defisit,Rendah,24.487730052092463
1496,32,Laki-laki,69.4,160.0,Sedang,Mempertahankan berat badan,1538.8,2385.1,2385.1,Maintenance,Tinggi,27.109374999999996
1497,24,Perempuan,83.1,159.2,Sedang,Menurunkan berat badan,1544.2,2393.6,1893.6,Defisit,Sedang,32.7879977778339
1498,38,Perempuan,42.7,148.1,Sedang,Menurunkan berat badan,1001.5,1552.3,1200.0,Defisit,Rendah,19.467839539410072
1499,45,Laki-laki,82.8,179.9,Tinggi,Menurunkan berat badan,1732.3,2988.2,2488.2,Defisit,Tinggi,25.58397429737538
1500,41,Laki-laki,44.4,177.9,Tinggi,Menaikkan berat badan,1355.9,2338.9,2838.9,Surplus,Sangat Tinggi,14.029140800438313
1501,40,Perempuan,58.6,162.6,Sangat Rendah,Menurunkan berat badan,1241.4,1489.7,1200.0,Defisit,Rendah,22.16442828634929
1502,59,Perempuan,40.0,166.1,Rendah,Menurunkan berat badan,981.9,1350.2,1200.0,Defisit,Rendah,14.498421665571431
1503,58,Laki-laki,77.1,169.3,Sedang,Mempertahankan berat badan,1543.9,2393.1,2393.1,Maintenance,Tinggi,26.89926799800017
1504,60,Laki-laki,69.6,163.4,Rendah,Menurunkan berat badan,1422.4,1955.9,1455.9,Defisit,Rendah,26.067845312806647
1505,45,Perempuan,44.8,158.5,Rendah,Menurunkan berat badan,1052.0,1446.5,1200.0,Defisit,Rendah,17.83279761963996
1506,38,Perempuan,48.5,163.6,Rendah,Menurunkan berat badan,1157.1,1591.0,1200.0,Defisit,Rendah,18.120707073726248
1507,43,Perempuan,65.0,162.0,Rendah,Mempertahankan berat badan,1286.1,1768.4,1768.4,Maintenance,Sedang,24.76756591982929
1508,40,Perempuan,61.0,171.2,Sedang,Menaikkan berat badan,1318.6,2043.8,2543.8,Surplus,Sangat Tinggi,20.812407197135123
1509,20,Perempuan,69.8,158.6,Sedang,Mempertahankan berat badan,1428.8,2214.7,2214.7,Maintenance,Tinggi,27.749109881704516
1510,54,Laki-laki,74.4,152.8,Sedang,Mempertahankan berat badan,1433.4,2221.7,2221.7,Maintenance,Tinggi,31.865902798717144
1511,48,Perempuan,59.6,160.2,Sedang,Mempertahankan berat badan,1196.6,1854.8,1854.8,Maintenance,Sedang,23.223155824258384
1512,32,Laki-laki,80.9,159.6,Tinggi,Mempertahankan berat badan,1651.9,2849.5,2849.5,Maintenance,Sangat Tinggi,31.760164823085287
1513,18,Perempuan,57.0,157.4,Sangat Tinggi,Menaikkan berat badan,1302.9,2475.5,2975.5,Surplus,Sangat Tinggi,23.007286447981734
1514,44,Laki-laki,88.0,170.1,Sangat Rendah,Mempertahankan berat badan,1728.2,2073.9,2073.9,Maintenance,Tinggi,30.414035247793173
1515,46,Laki-laki,63.7,175.7,Sedang,Mempertahankan berat badan,1509.5,2339.7,2339.7,Maintenance,Tinggi,20.634593101696804
1516,39,Laki-laki,68.7,166.4,Rendah,Menaikkan berat badan,1536.5,2112.7,2612.7,Surplus,Sangat Tinggi,24.81133274778106
1517,20,Laki-laki,103.7,162.7,Sedang,Menaikkan berat badan,1959.5,3037.3,3537.3,Surplus,Sangat Tinggi,39.17451699558278
1518,30,Perempuan,48.6,153.7,Sedang,Mempertahankan berat badan,1135.4,1759.9,1759.9,Maintenance,Sedang,20.57256931495461
1519,54,Perempuan,63.1,156.6,Rendah,Menurunkan berat badan,1178.9,1621.0,1200.0,Defisit,Rendah,25.730358887535093
1520,61,Perempuan,40.0,168.3,Sedang,Mempertahankan berat badan,986.0,1528.2,1528.2,Maintenance,Sedang,14.121855371724301
1521,43,Perempuan,59.8,164.4,Sangat Tinggi,Menurunkan berat badan,1248.8,2372.8,1872.8,Defisit,Sedang,22.125727411038294
1522,25,Perempuan,81.2,163.5,Rendah,Menurunkan berat badan,1547.9,2128.4,1628.4,Defisit,Sedang,30.375295756997634
1523,63,Laki-laki,47.6,169.9,Sangat Rendah,Menurunkan berat badan,1227.6,1473.1,1200.0,Defisit,Rendah,16.48998250883998
1524,27,Laki-laki,74.4,184.6,Rendah,Menurunkan berat badan,1767.8,2430.7,1930.7,Defisit,Sedang,21.832805315935957
1525,30,Laki-laki,75.8,160.6,Rendah,Mempertahankan berat badan,1616.6,2222.8,2222.8,Maintenance,Tinggi,29.388547616425956
1526,21,Perempuan,59.0,159.2,Rendah,Mempertahankan berat badan,1319.0,1813.6,1813.6,Maintenance,Sedang,23.279083861518654
1527,57,Laki-laki,106.6,173.5,Sangat Tinggi,Mempertahankan berat badan,1870.5,3554.0,3554.0,Maintenance,Sangat Tinggi,35.412635268127794
1528,37,Perempuan,68.9,160.9,Tinggi,Menurunkan berat badan,1348.5,2326.1,1826.1,Defisit,Sedang,26.613815003470616
1529,50,Perempuan,64.6,161.6,Tinggi,Mempertahankan berat badan,1244.7,2147.2,2147.2,Maintenance,Tinggi,24.73715812175277
1530,60,Perempuan,61.2,175.9,Sedang,Menaikkan berat badan,1250.3,1937.9,2437.9,Surplus,Tinggi,19.779701953504123
1531,52,Perempuan,73.9,167.4,Sedang,Menaikkan berat badan,1363.7,2113.8,2613.8,Surplus,Sangat Tinggi,26.371420944974727
1532,61,Perempuan,78.1,167.9,Rendah,Mempertahankan berat badan,1364.1,1875.6,1875.6,Maintenance,Sedang,27.704456941208015
1533,28,Laki-laki,75.5,166.7,Sedang,Menaikkan berat badan,1661.8,2575.8,3075.8,Surplus,Sangat Tinggi,27.169131260730463
1534,26,Laki-laki,40.0,161.7,Rendah,Mempertahankan berat badan,1285.8,1768.0,1768.0,Maintenance,Sedang,15.29818651472508
1535,64,Perempuan,54.0,154.5,Rendah,Mempertahankan berat badan,1024.9,1409.3,1409.3,Maintenance,Rendah,22.622301819210104
1536,29,Perempuan,76.4,164.3,Sedang,Menaikkan berat badan,1484.5,2300.9,2800.9,Surplus,Sangat Tinggi,28.302072015437226
1537,36,Perempuan,50.8,164.4,Sedang,Menaikkan berat badan,1194.5,1851.5,2351.5,Surplus,Tinggi,18.795768436132864
1538,27,Laki-laki,59.2,161.0,Rendah,Mempertahankan berat badan,1468.2,2018.8,2018.8,Maintenance,Tinggi,22.838625053045792
1539,64,Perempuan,63.3,174.3,Tinggi,Menurunkan berat badan,1241.5,2141.5,1641.5,Defisit,Sedang,20.835740305702767
1540,39,Laki-laki,64.5,172.3,Rendah,Menurunkan berat badan,1531.8,2106.2,1606.2,Defisit,Sedang,21.726469475657762
1541,38,Laki-laki,75.9,156.8,Sedang,Menaikkan berat badan,1553.8,2408.3,2908.3,Surplus,Sangat Tinggi,30.870926176593084
1542,33,Perempuan,56.0,155.9,Sedang,Menurunkan berat badan,1209.2,1874.2,1374.2,Defisit,Rendah,23.04070675722213
1543,47,Perempuan,49.0,156.6,Sedang,Mempertahankan berat badan,1072.7,1662.7,1662.7,Maintenance,Sedang,19.980785823917902
1544,40,Laki-laki,68.3,168.9,Rendah,Menurunkan berat badan,1543.2,2121.9,1621.9,Defisit,Sedang,23.942053919748897
1545,33,Laki-laki,104.9,171.3,Rendah,Menurunkan berat badan,1960.3,2695.4,2195.4,Defisit,Tinggi,35.748741893061165
1546,19,Perempuan,47.0,160.1,Sedang,Mempertahankan berat badan,1215.3,1883.7,1883.7,Maintenance,Sedang,18.3364472782275
1547,57,Perempuan,63.0,159.9,Sedang,Menaikkan berat badan,1183.3,1834.1,2334.1,Surplus,Tinggi,24.640165581912708
1548,31,Laki-laki,51.8,170.6,Sedang,Mempertahankan berat badan,1434.2,2223.1,2223.1,Maintenance,Tinggi,17.798020640206484
1549,24,Laki-laki,71.6,166.8,Rendah,Menurunkan berat badan,1643.0,2259.2,1759.2,Defisit,Sedang,25.73480783718348
1550,64,Perempuan,55.0,146.6,Rendah,Mempertahankan berat badan,984.9,1354.2,1354.2,Maintenance,Rendah,25.591441477491628
1551,23,Perempuan,57.1,152.6,Rendah,Mempertahankan berat badan,1248.7,1717.0,1717.0,Maintenance,Sedang,24.520371232408458
1552,41,Laki-laki,60.1,171.0,Sedang,Menurunkan berat badan,1469.5,2277.7,1777.7,Defisit,Sedang,20.5533326493622
1553,35,Laki-laki,51.4,178.7,Rendah,Mempertahankan berat badan,1460.3,2007.9,2007.9,Maintenance,Tinggi,16.095853626687052
1554,58,Perempuan,66.4,147.5,Sangat Rendah,Menurunkan berat badan,1134.6,1361.6,1200.0,Defisit,Rendah,30.519965527147374
1555,53,Perempuan,60.6,150.5,Sangat Tinggi,Mempertahankan berat badan,1120.8,2129.4,2129.4,Maintenance,Tinggi,26.754671581991374
1556,27,Laki-laki,63.3,197.3,Rendah,Menaikkan berat badan,1736.0,2387.1,2887.1,Surplus,Sangat Tinggi,16.26108573188629
1557,31,Perempuan,49.7,161.6,Sedang,Menurunkan berat badan,1191.0,1846.0,1346.0,Defisit,Rendah,19.031528771689054
1558,43,Perempuan,67.0,163.6,Sedang,Menaikkan berat badan,1315.8,2039.5,2539.5,Surplus,Sangat Tinggi,25.03272935958059
1559,25,Laki-laki,98.0,166.3,Sedang,Mempertahankan berat badan,1899.5,2944.2,2944.2,Maintenance,Sangat Tinggi,35.43574577238897
1560,29,Laki-laki,52.4,171.6,Sedang,Menaikkan berat badan,1457.1,2258.5,2758.5,Surplus,Sangat Tinggi,17.794947864877937
1561,48,Laki-laki,40.0,175.4,Sangat Rendah,Menurunkan berat badan,1261.1,1513.3,1200.0,Defisit,Rendah,13.001720127572879
1562,42,Laki-laki,51.6,166.9,Rendah,Menurunkan berat badan,1354.4,1862.3,1362.3,Defisit,Rendah,18.524096223346035
1563,49,Perempuan,69.4,147.6,Sangat Rendah,Menaikkan berat badan,1210.4,1452.5,1952.5,Surplus,Sedang,31.85567086023164
1564,19,Laki-laki,77.6,152.4,Tinggi,Mempertahankan berat badan,1638.7,2826.7,2826.7,Maintenance,Sangat Tinggi,33.41117793346697
1565,29,Laki-laki,66.6,161.0,Rendah,Menurunkan berat badan,1531.8,2106.2,1606.2,Defisit,Sedang,25.69345318467651
1566,23,Perempuan,77.9,164.6,Rendah,Menaikkan berat badan,1532.0,2106.5,2606.5,Surplus,Sangat Tinggi,28.752644578926937
1567,54,Laki-laki,65.0,172.5,Sedang,Mempertahankan berat badan,1463.6,2268.6,2268.6,Maintenance,Tinggi,21.844150388573826
1568,23,Laki-laki,49.5,165.7,Rendah,Mempertahankan berat badan,1421.3,1954.3,1954.3,Maintenance,Sedang,18.0285244035199
1569,57,Perempuan,57.1,166.0,Rendah,Mempertahankan berat badan,1162.6,1598.6,1598.6,Maintenance,Sedang,20.72143997677457
1570,52,Perempuan,57.6,163.0,Tinggi,Mempertahankan berat badan,1174.1,2025.4,2025.4,Maintenance,Tinggi,21.679400805449962
1571,48,Laki-laki,76.9,157.8,Rendah,Menaikkan berat badan,1520.5,2090.7,2590.7,Surplus,Sangat Tinggi,30.882492317528243
1572,41,Perempuan,40.0,165.4,Rendah,Mempertahankan berat badan,1067.7,1468.0,1468.0,Maintenance,Rendah,14.621400759435552
1573,22,Perempuan,72.6,162.3,Rendah,Mempertahankan berat badan,1469.2,2020.2,2020.2,Maintenance,Tinggi,27.5612925562871
1574,26,Laki-laki,70.4,167.9,Sedang,Mempertahankan berat badan,1629.1,2525.1,2525.1,Maintenance,Sangat Tinggi,24.973031608976243
1575,55,Perempuan,41.4,164.7,Sangat Rendah,Mempertahankan berat badan,1006.7,1208.1,1208.1,Maintenance,Rendah,15.262059515396436
1576,58,Perempuan,74.5,153.4,Sedang,Menurunkan berat badan,1252.7,1941.7,1441.7,Defisit,Rendah,31.659609477654687
1577,60,Laki-laki,89.4,181.2,Sedang,Menurunkan berat badan,1730.9,2682.9,2182.9,Defisit,Tinggi,27.22833793839452
1578,48,Perempuan,66.0,166.2,Sedang,Mempertahankan berat badan,1298.1,2012.0,2012.0,Maintenance,Tinggi,23.89361692884481
1579,46,Laki-laki,79.2,185.0,Sedang,Menurunkan berat badan,1723.0,2670.7,2170.7,Defisit,Tinggi,23.140978816654492
1580,38,Laki-laki,96.5,171.6,Sedang,Mempertahankan berat badan,1852.9,2872.0,2872.0,Maintenance,Sangat Tinggi,32.77123032367788
1581,34,Perempuan,68.1,148.0,Sedang,Mempertahankan berat badan,1274.9,1976.2,1976.2,Maintenance,Sedang,31.090211833455076
1582,55,Perempuan,51.6,158.4,Sangat Rendah,Menurunkan berat badan,1070.2,1284.3,1200.0,Defisit,Rendah,20.565503520048974
1583,44,Perempuan,61.2,157.9,Rendah,Menaikkan berat badan,1218.3,1675.1,2175.1,Surplus,Tinggi,24.5463635484897
1584,40,Perempuan,62.1,146.5,Rendah,Mempertahankan berat badan,1175.5,1616.3,1616.3,Maintenance,Sedang,28.934524572214002
1585,55,Perempuan,75.8,153.4,Rendah,Menaikkan berat badan,1280.2,1760.2,2260.2,Surplus,Tinggi,32.21205903900973
1586,37,Perempuan,53.2,162.2,Tinggi,Mempertahankan berat badan,1199.7,2069.6,2069.6,Maintenance,Tinggi,20.221340051480798
1587,27,Laki-laki,63.5,163.3,Sangat Tinggi,Menurunkan berat badan,1525.1,2897.6,2397.6,Defisit,Tinggi,23.81230057198271
1588,61,Laki-laki,68.7,166.9,Sedang,Menaikkan berat badan,1430.7,2217.6,2717.6,Surplus,Sangat Tinggi,24.662895553175826
1589,51,Perempuan,62.3,169.2,Sangat Rendah,Menurunkan berat badan,1264.5,1517.4,1200.0,Defisit,Rendah,21.76142492273472
1590,32,Laki-laki,77.8,168.7,Sedang,Menurunkan berat badan,1677.2,2599.7,2099.7,Defisit,Tinggi,27.336910556650484
1591,52,Laki-laki,83.1,177.1,Rendah,Menaikkan berat badan,1683.2,2314.4,2814.4,Surplus,Sangat Tinggi,26.49499863061349
1592,30,Perempuan,63.7,163.3,Sedang,Mempertahankan berat badan,1347.0,2087.8,2087.8,Maintenance,Tinggi,23.887299943862974
1593,41,Laki-laki,72.9,184.4,Sangat Rendah,Menaikkan berat badan,1681.5,2017.8,2517.8,Surplus,Sangat Tinggi,21.43905778723044
1594,30,Laki-laki,81.8,175.3,Sedang,Mempertahankan berat badan,1768.9,2741.8,2741.8,Maintenance,Sangat Tinggi,26.618861187845525
1595,62,Laki-laki,85.1,172.9,Tinggi,Menurunkan berat badan,1626.7,2806.1,2306.1,Defisit,Tinggi,28.466860526767373
1596,41,Perempuan,71.7,161.9,Rendah,Mempertahankan berat badan,1362.6,1873.6,1873.6,Maintenance,Sedang,27.354290713161078
1597,40,Perempuan,74.2,146.8,Sedang,Menurunkan berat badan,1298.6,2012.9,1512.9,Defisit,Sedang,34.43117106816443
1598,59,Laki-laki,63.8,164.2,Rendah,Menaikkan berat badan,1374.1,1889.4,2389.4,Surplus,Tinggi,23.663248971501737
1599,22,Laki-laki,73.0,170.8,Sedang,Mempertahankan berat badan,1692.7,2623.7,2623.7,Maintenance,Sangat Tinggi,25.023446626702274
1600,20,Perempuan,56.6,145.8,Sedang,Menaikkan berat badan,1216.4,1885.5,2385.5,Surplus,Tinggi,26.62572138769872
1601,25,Laki-laki,101.3,166.6,Tinggi,Menurunkan berat badan,1934.3,3336.7,2836.7,Defisit,Sangat Tinggi,36.49719191398048
1602,30,Laki-laki,96.6,158.2,Sedang,Menaikkan berat badan,1809.9,2805.3,3305.3,Surplus,Sangat Tinggi,38.597943680565656
1603,34,Perempuan,61.7,171.7,Rendah,Mempertahankan berat badan,1359.2,1868.9,1868.9,Maintenance,Sedang,20.928811850659873
1604,50,Laki-laki,50.9,179.2,Sedang,Mempertahankan berat badan,1384.7,2146.3,2146.3,Maintenance,Tinggi,15.8504563934949
1605,27,Perempuan,55.1,160.6,Rendah,Mempertahankan berat badan,1258.2,1730.1,1730.1,Maintenance,Sedang,21.362915219855807
1606,57,Laki-laki,59.0,170.1,Tinggi,Mempertahankan berat badan,1373.2,2368.8,2368.8,Maintenance,Tinggi,20.391228177497695
1607,59,Perempuan,73.4,163.3,Sedang,Menurunkan berat badan,1299.1,2013.6,1513.6,Defisit,Sedang,27.524769480055607
1608,59,Laki-laki,94.6,178.6,Sedang,Menaikkan berat badan,1772.3,2747.1,3247.1,Surplus,Sangat Tinggi,29.657068978705844
1609,35,Perempuan,52.5,169.0,Sangat Tinggi,Menaikkan berat badan,1244.9,2365.3,2865.3,Surplus,Sangat Tinggi,18.381709323903227
1610,34,Laki-laki,61.9,163.8,Rendah,Menurunkan berat badan,1477.5,2031.6,1531.6,Defisit,Sedang,23.07081061659816
1611,22,Perempuan,49.8,155.5,Rendah,Mempertahankan berat badan,1198.4,1647.8,1647.8,Maintenance,Sedang,20.59532056120181
1612,25,Laki-laki,69.8,169.4,Sedang,Menurunkan berat badan,1637.0,2537.4,2037.4,Defisit,Tinggi,24.323642441062212
1613,34,Perempuan,72.7,166.8,Sedang,Menurunkan berat badan,1438.1,2229.1,1729.1,Defisit,Sedang,26.130174996693288
1614,30,Laki-laki,76.6,173.2,Sangat Rendah,Mempertahankan berat badan,1703.1,2043.7,2043.7,Maintenance,Tinggi,25.534831376774104
1615,20,Perempuan,67.6,160.7,Sedang,Mempertahankan berat badan,1419.4,2200.0,2200.0,Maintenance,Tinggi,26.176702811943233
1616,31,Laki-laki,52.8,167.4,Sedang,Menaikkan berat badan,1424.8,2208.5,2708.5,Surplus,Sangat Tinggi,18.84182714336489
1617,52,Perempuan,64.0,149.1,Sedang,Menurunkan berat badan,1150.4,1783.2,1283.2,Defisit,Rendah,28.78887453943424
1618,49,Laki-laki,76.5,154.0,Tinggi,Menaikkan berat badan,1487.2,2565.5,3065.5,Surplus,Sangat Tinggi,32.25670433462641
1619,62,Perempuan,62.2,154.2,Sedang,Menurunkan berat badan,1114.5,1727.4,1227.4,Defisit,Rendah,26.15903008036122
1620,60,Laki-laki,120.0,172.0,Sedang,Menurunkan berat badan,1979.9,3068.8,2568.8,Defisit,Sangat Tinggi,40.562466197944836
1621,42,Perempuan,62.8,157.4,Rendah,Menurunkan berat badan,1241.2,1706.6,1206.6,Defisit,Rendah,25.348378753214963
1622,41,Laki-laki,75.7,161.7,Rendah,Menurunkan berat badan,1566.9,2154.5,1654.5,Defisit,Sedang,28.951817979117212
1623,61,Perempuan,46.3,160.3,Rendah,Mempertahankan berat badan,999.0,1373.7,1373.7,Maintenance,Rendah,18.018305508736926
1624,63,Laki-laki,60.6,162.2,Sangat Rendah,Mempertahankan berat badan,1309.7,1571.6,1571.6,Maintenance,Sedang,23.03408284059655
1625,48,Laki-laki,85.4,164.0,Rendah,Menurunkan berat badan,1644.6,2261.3,1761.3,Defisit,Sedang,31.751933372992273
1626,36,Laki-laki,63.1,172.7,Sedang,Mempertahankan berat badan,1535.9,2380.7,2380.7,Maintenance,Tinggi,21.156541981653827
1627,20,Perempuan,73.8,163.5,Sangat Rendah,Menurunkan berat badan,1498.5,1798.3,1298.3,Defisit,Rendah,27.60710377914317
1628,22,Laki-laki,63.2,164.0,Rendah,Mempertahankan berat badan,1552.2,2134.2,2134.2,Maintenance,Tinggi,23.497917906008333
1629,33,Laki-laki,70.6,171.0,Rendah,Menaikkan berat badan,1614.1,2219.4,2719.4,Surplus,Sangat Tinggi,24.144181115556925
1630,33,Laki-laki,89.6,170.4,Tinggi,Menaikkan berat badan,1801.5,3107.6,3607.6,Surplus,Sangat Tinggi,30.85807489695607
1631,58,Perempuan,74.7,171.2,Sedang,Mempertahankan berat badan,1366.0,2117.2,2117.2,Maintenance,Tinggi,25.486669141409735
1632,62,Laki-laki,96.7,188.2,Sedang,Menaikkan berat badan,1838.6,2849.9,3349.9,Surplus,Sangat Tinggi,27.30154571357263
